Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Amadou Onana,be,MF,0,Everton,Premier League,21.0,2001.0,30.0,23.0,23.2,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,2.7,4.7,21.0,107.0,39.0,0.09,0.2,71.0,38.0,280.0,724.0,297.0,21.0,42.0,50.0,21.0,29.0,6.0,19.0,21.0,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.41,47.0,0.0,1.0,4.0,1.0,1.0,0.04,871.0,1036.0,84.1,14568.0,4039.0,444.0,499.0,89.0,312.0,357.0,87.4,1.4,-2.7,18.0,102.0,14.0,1.0,1291.0,61.0,29.0,1291.0,12.0,44.4,8.0,29.6,657.0,2985.0,1376.0,5.0,20.0,10.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,61.1,83.0,16.0,7.0,27.0,1.0,1.1,21.0,38.0,-17.0,-0.73,-1.14,33.3,36.5,-3.1,-0.14,6.0,20.7,1.25,0.26,0.07,0.33,19.3,0.07,0.0,0.0
Amadou Sarr,sn,FW,0,Inter,Serie A,19.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amara Nallo,eng,DF,0,Liverpool,Premier League,16.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amari'i Bell,jm,DF,0,Luton Town,Premier League,29.0,1994.0,21.0,21.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.7,32.0,76.0,10.0,0.0,0.04,50.0,33.0,480.0,486.0,117.0,22.0,35.0,62.9,13.0,33.0,15.0,18.0,25.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.31,22.0,0.0,0.0,2.0,1.0,3.0,0.16,645.0,835.0,77.2,10680.0,4470.0,324.0,372.0,87.1,270.0,315.0,85.7,0.4,-0.5,8.0,63.0,8.0,0.0,1070.0,101.0,5.0,1070.0,10.0,37.0,15.0,55.6,584.0,3640.0,2020.0,1.0,18.0,5.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,50.3,82.0,18.0,0.0,0.0,0.0,0.86,30.0,41.0,-11.0,-0.58,0.59,24.6,38.1,-13.5,-0.71,2.0,100.0,0.1,0.1,0.0,0.0,18.8,0.13,-0.3,-0.3
Amath,sn,FW,MF,Mallorca,La Liga,27.0,1996.0,15.0,3.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6,1.6,0.4,1.9,19.0,13.0,30.0,0.0,0.44,9.0,6.0,32.0,79.0,90.0,2.0,10.0,20.0,8.0,12.0,0.0,2.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.87,6.0,0.0,5.0,3.0,1.0,0.0,0.0,76.0,113.0,67.3,1118.0,296.0,42.0,55.0,76.4,24.0,38.0,63.2,0.3,-0.4,3.0,8.0,4.0,2.0,198.0,6.0,21.0,198.0,8.0,32.0,15.0,60.0,119.0,830.0,478.0,9.0,22.0,8.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.5,63.0,0.0,12.0,17.0,7.0,0.87,3.0,4.0,-1.0,-0.23,0.07,7.1,6.2,0.9,0.21,2.0,16.7,2.74,0.46,0.0,0.0,14.1,0.13,-1.6,-1.6
Amath,sn,FW,DF,Valladolid,La Liga,28.0,1996.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ameen Al-Dakhil,be,DF,0,Burnley,Premier League,21.0,2002.0,13.0,12.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.1,1.4,7.0,35.0,9.0,0.09,0.12,12.0,5.0,355.0,339.0,58.0,1.0,10.0,10.0,9.0,13.0,6.0,7.0,12.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.68,5.0,0.0,1.0,0.0,0.0,1.0,0.09,537.0,637.0,84.3,9642.0,2939.0,208.0,220.0,94.5,280.0,321.0,87.2,0.6,-0.1,2.0,13.0,2.0,0.0,749.0,83.0,10.0,749.0,3.0,60.0,2.0,40.0,491.0,2471.0,1351.0,0.0,8.0,6.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,30.9,86.0,11.0,1.0,21.0,2.0,0.38,10.0,26.0,-16.0,-1.36,-0.56,10.8,20.3,-9.5,-0.81,3.0,37.5,0.68,0.26,0.13,0.33,16.0,0.16,-0.3,-0.3
Amidou Doumbouya,fr,MF,0,Nice,Ligue 1,15.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amin Sarr,se,FW,0,Hellas Verona,Serie A,23.0,2001.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amin Sarr,se,FW,MF,Lyon,Ligue 1,22.0,2001.0,3.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,3.0,1.0,8.0,0.0,0.45,1.0,0.0,3.0,14.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,147.0,11.0,6.0,10.0,60.0,4.0,4.0,100.0,0.1,-0.2,1.0,1.0,1.0,0.0,35.0,2.0,7.0,35.0,2.0,66.7,1.0,33.3,21.0,116.0,50.0,2.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.2,70.0,0.0,2.0,14.0,0.0,0.33,2.0,1.0,1.0,0.92,1.13,1.4,2.9,-1.5,-1.39,2.0,40.0,4.59,1.84,0.0,0.0,13.5,0.07,-0.3,-0.3
Amin Sarr,se,FW,MF,Wolfsburg,Bundesliga,22.0,2001.0,14.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,3.0,12.0,26.0,0.0,0.17,3.0,2.0,13.0,89.0,80.0,1.0,2.0,50.0,1.0,6.0,1.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,130.0,73.1,1094.0,215.0,62.0,76.0,81.6,17.0,24.0,70.8,0.2,-0.2,2.0,5.0,5.0,0.0,181.0,3.0,10.0,181.0,2.0,18.2,8.0,72.7,112.0,466.0,175.0,0.0,13.0,9.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.6,68.0,0.0,12.0,21.0,6.0,0.71,2.0,8.0,-6.0,-1.4,-1.1,4.9,5.0,0.0,-0.01,2.0,33.3,1.4,0.47,0.0,0.0,15.7,0.09,-0.6,-0.6
Amine Adli,ma,MF,FW,Leverkusen,Bundesliga,24.0,2000.0,23.0,8.0,10.0,4.0,6.0,10.0,4.0,0.0,0.0,5.0,0.0,3.3,3.3,2.3,5.6,32.0,39.0,131.0,1.0,0.56,16.0,7.0,52.0,231.0,299.0,7.0,17.0,41.2,10.0,27.0,2.0,8.0,6.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.22,39.0,0.0,6.0,4.0,0.0,9.0,0.9,367.0,459.0,80.0,4683.0,1110.0,252.0,291.0,86.6,91.0,110.0,82.7,2.9,3.7,21.0,25.0,18.0,3.0,575.0,7.0,66.0,575.0,13.0,48.1,10.0,37.0,339.0,1768.0,1021.0,16.0,17.0,10.0,460.0,5.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,39.0,29.3,71.0,1.0,15.0,22.0,4.0,2.65,28.0,9.0,19.0,1.9,-0.01,24.2,10.4,13.8,1.39,15.0,55.6,2.71,1.5,0.15,0.27,13.7,0.12,0.7,0.7
Amine Gouiri,dz,FW,MF,Rennes,Ligue 1,24.0,2000.0,31.0,24.0,23.0,7.0,3.0,10.0,7.0,0.0,0.0,2.0,0.0,7.4,7.3,1.7,9.1,59.0,82.0,185.0,0.44,0.4,20.0,10.0,109.0,435.0,523.0,8.0,19.0,42.1,11.0,78.0,1.0,17.0,14.0,34.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,119.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3.7,53.0,3.0,13.0,5.0,0.0,10.0,0.44,625.0,764.0,81.8,8942.0,2136.0,344.0,408.0,84.3,223.0,257.0,86.8,2.4,1.3,21.0,50.0,32.0,0.0,1048.0,18.0,132.0,1048.0,46.0,53.5,40.0,46.5,822.0,4947.0,2120.0,28.0,41.0,40.0,807.0,18.0,2.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,67.0,67.5,80.0,8.0,7.0,22.0,2.0,1.26,32.0,37.0,-5.0,-0.22,-1.31,36.4,28.2,8.2,0.36,26.0,33.3,3.4,1.13,0.09,0.27,15.2,0.09,-0.4,-0.3
Amine Harit,ma,MF,FW,Marseille,Ligue 1,27.0,1997.0,28.0,21.0,20.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,3.7,3.7,3.7,7.4,84.0,127.0,112.0,0.15,0.37,28.0,16.0,113.0,573.0,515.0,13.0,37.0,35.1,24.0,33.0,4.0,27.0,12.0,40.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,188.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.45,66.0,5.0,9.0,7.0,1.0,7.0,0.35,815.0,966.0,84.4,12457.0,3325.0,404.0,449.0,90.0,311.0,351.0,88.6,3.6,-1.7,39.0,86.0,33.0,5.0,1184.0,13.0,64.0,1184.0,39.0,52.0,27.0,36.0,969.0,6200.0,2888.0,11.0,43.0,37.0,904.0,17.0,3.0,1.0,6.0,0.0,2.0,1.0,0.0,4.0,65.0,59.5,78.0,7.0,7.0,27.0,0.0,1.54,30.0,20.0,10.0,0.49,0.42,29.1,21.5,7.5,0.37,8.0,24.2,1.63,0.4,0.03,0.13,17.7,0.11,-2.7,-2.7
Amine Messoussa,fr,FW,0,Lille,Ligue 1,18.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amine Salama,fr,FW,0,Reims,Ligue 1,24.0,2000.0,11.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,10.0,7.0,33.0,0.0,0.27,0.0,0.0,10.0,48.0,56.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,73.0,65.8,752.0,173.0,26.0,38.0,68.4,19.0,26.0,73.1,0.2,-0.2,5.0,7.0,1.0,1.0,110.0,0.0,10.0,110.0,10.0,71.4,3.0,21.4,85.0,723.0,311.0,3.0,15.0,5.0,79.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,10.2,62.0,0.0,9.0,21.0,7.0,1.18,2.0,3.0,-1.0,-0.29,-0.16,4.0,3.5,0.4,0.12,1.0,16.7,1.73,0.29,0.0,0.0,13.8,0.12,-0.7,-0.7
Amir Richardson,ma,MF,0,Fiorentina,Serie A,22.0,2002.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Richardson,ma,MF,0,Reims,Ligue 1,21.0,2002.0,28.0,14.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,1.1,2.8,28.0,72.0,40.0,0.27,0.18,33.0,23.0,166.0,487.0,214.0,10.0,22.0,45.5,12.0,26.0,5.0,21.0,15.0,48.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.93,24.0,0.0,0.0,0.0,1.0,1.0,0.07,534.0,651.0,82.0,9313.0,1944.0,235.0,281.0,83.6,245.0,284.0,86.3,1.4,-0.1,12.0,51.0,7.0,2.0,855.0,45.0,20.0,855.0,8.0,30.8,18.0,69.2,593.0,3703.0,1511.0,3.0,23.0,21.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,44.2,74.0,2.0,14.0,22.0,3.0,1.21,14.0,23.0,-9.0,-0.6,-0.81,15.2,21.3,-6.1,-0.4,8.0,47.1,1.13,0.53,0.18,0.38,18.8,0.1,1.4,1.4
Amir Rrahmani,xk,DF,0,Napoli,Serie A,30.0,1994.0,30.0,30.0,28.9,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,2.2,2.2,0.9,3.1,19.0,113.0,4.0,0.1,0.11,33.0,27.0,973.0,1399.0,116.0,16.0,32.0,50.0,16.0,25.0,10.0,14.0,20.0,53.0,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.49,34.0,0.0,1.0,1.0,3.0,5.0,0.17,2028.0,2255.0,89.9,39408.0,13051.0,735.0,776.0,94.7,1008.0,1067.0,94.5,0.7,-0.9,14.0,153.0,3.0,0.0,2477.0,209.0,40.0,2477.0,10.0,66.7,3.0,20.0,1557.0,7914.0,4596.0,1.0,7.0,6.0,1792.0,32.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,76.0,87.0,27.0,0.0,0.0,3.0,1.43,39.0,39.0,0.0,0.0,-0.77,44.5,30.3,14.2,0.49,8.0,32.0,0.87,0.28,0.12,0.38,12.0,0.09,0.8,0.8
Amos Pieper,de,DF,0,Werder Bremen,Bundesliga,26.0,1998.0,7.0,7.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.2,3.0,24.0,3.0,0.0,0.19,14.0,11.0,195.0,177.0,27.0,7.0,13.0,53.8,6.0,12.0,7.0,5.0,9.0,23.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,312.0,73.4,4549.0,1880.0,79.0,100.0,79.0,114.0,131.0,87.0,0.5,-0.8,2.0,25.0,2.0,0.0,395.0,45.0,10.0,395.0,0.0,0.0,0.0,0.0,194.0,983.0,474.0,0.0,5.0,0.0,220.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,19.3,84.0,6.0,0.0,0.0,5.0,1.0,10.0,14.0,-4.0,-0.61,-0.54,11.6,12.3,-0.7,-0.11,1.0,25.0,0.61,0.15,0.0,0.0,10.2,0.11,-0.5,-0.5
Anass Zaroury,ma,FW,MF,Burnley,Premier League,22.0,2000.0,6.0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.2,2.0,2.0,12.0,0.0,0.12,1.0,0.0,12.0,39.0,37.0,0.0,4.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,70.0,61.4,714.0,120.0,23.0,31.0,74.2,13.0,21.0,61.9,0.1,0.0,2.0,2.0,2.0,1.0,87.0,1.0,4.0,87.0,2.0,33.3,3.0,50.0,60.0,362.0,91.0,0.0,3.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.4,67.0,0.0,5.0,17.0,7.0,0.17,2.0,4.0,-2.0,-1.18,-0.22,1.8,2.8,-1.1,-0.64,1.0,33.3,1.78,0.59,0.0,0.0,20.9,0.06,-0.2,-0.2
Anass Zaroury,ma,MF,DF,Lens,Ligue 1,23.0,2000.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,18.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
