Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Moussa Dembélé,fr,FW,0,Atlético Madrid,La Liga,24.0,1996.0,5.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,12.0,0.0,0.94,0.0,0.0,1.0,21.0,25.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,62.5,221.0,15.0,14.0,15.0,93.3,5.0,11.0,45.5,0.0,0.0,1.0,2.0,0.0,0.0,46.0,0.0,10.0,46.0,2.0,100.0,0.0,0.0,28.0,294.0,93.0,2.0,6.0,1.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.9,0.0,0.0,5.0,20.0,12.0,2.0,4.0,1.0,3.0,2.7,1.64,2.6,1.1,1.6,1.41,2.0,33.3,5.4,1.8,0.0,0.0,10.5,0.17,-1.0,-1.0
Moussa Dembélé,fr,FW,0,Lyon,Ligue 1,25.0,1996.0,16.0,6.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.3,5.3,1.0,6.3,9.0,14.0,45.0,0.13,0.83,2.0,2.0,17.0,85.0,138.0,0.0,4.0,0.0,4.0,30.0,2.0,2.0,5.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.57,41.0,0.0,7.0,7.0,2.0,15.0,0.61,96.0,138.0,69.6,1082.0,271.0,66.0,88.0,75.0,13.0,24.0,54.2,0.8,-1.0,7.0,6.0,6.0,0.0,240.0,13.0,49.0,240.0,9.0,39.1,14.0,60.9,128.0,592.0,229.0,7.0,17.0,14.0,173.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,19.8,77.0,3.0,10.0,22.0,0.0,2.06,9.0,5.0,4.0,0.53,-0.58,18.6,4.8,13.8,1.83,9.0,30.0,3.99,1.2,0.03,0.11,13.5,0.18,-4.3,-4.3
Moussa Diaby,fr,FW,MF,Leverkusen,Bundesliga,22.0,1999.0,32.0,28.0,30.7,4.0,11.0,15.0,4.0,0.0,0.0,5.0,0.0,4.6,4.6,6.7,11.3,142.0,62.0,270.0,0.57,0.43,10.0,6.0,90.0,540.0,608.0,6.0,20.0,30.0,40.0,50.0,0.0,11.0,12.0,22.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,712.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,3.75,90.0,8.0,11.0,2.0,1.0,24.0,0.78,712.0,946.0,75.3,11021.0,2014.0,395.0,446.0,88.6,245.0,314.0,78.0,6.4,4.3,44.0,75.0,37.0,17.0,1218.0,9.0,103.0,1218.0,57.0,48.7,60.0,51.3,850.0,6406.0,3193.0,57.0,60.0,40.0,988.0,18.0,1.0,12.0,123.0,15.0,0.0,0.0,0.0,6.0,75.0,78.0,82.0,18.0,4.0,22.0,0.0,1.63,45.0,30.0,15.0,0.57,0.7,34.5,29.5,4.9,0.19,25.0,50.0,1.88,0.94,0.08,0.16,18.6,0.09,-0.6,-0.6
Moussa Djenepo,ml,MF,0,Southampton,Premier League,23.0,1998.0,27.0,15.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.4,1.2,28.0,32.0,78.0,0.07,0.08,52.0,27.0,132.0,307.0,214.0,28.0,63.0,44.4,35.0,24.0,2.0,22.0,10.0,62.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.54,15.0,0.0,1.0,1.0,0.0,1.0,0.2,290.0,407.0,71.3,4030.0,1102.0,163.0,193.0,84.5,94.0,124.0,75.8,0.6,-0.4,6.0,18.0,11.0,1.0,647.0,16.0,38.0,647.0,27.0,51.9,25.0,48.1,350.0,1804.0,846.0,15.0,49.0,17.0,392.0,19.0,0.0,1.0,9.0,14.0,0.0,0.0,0.0,2.0,46.0,36.3,70.0,4.0,12.0,16.0,7.0,0.96,12.0,27.0,-15.0,-1.09,-0.84,14.9,18.5,-3.7,-0.27,2.0,14.3,1.02,0.15,0.07,0.5,20.2,0.06,0.2,0.2
Moussa Doumbia,ml,FW,0,Reims,Ligue 1,26.0,1994.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.14,2.0,0.0,0.0,0.0,0.0,2.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Doumbia,ml,MF,FW,Reims,Ligue 1,25.0,1994.0,23.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,2.1,2.8,50.0,46.0,102.0,0.1,0.28,10.0,6.0,74.0,221.0,251.0,4.0,22.0,18.2,18.0,15.0,1.0,4.0,10.0,20.0,4.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,317.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,397.0,79.8,4816.0,917.0,174.0,195.0,89.2,99.0,122.0,81.1,1.1,-1.1,15.0,29.0,9.0,4.0,533.0,7.0,36.0,533.0,23.0,46.0,27.0,54.0,390.0,2705.0,1435.0,22.0,37.0,13.0,406.0,18.0,0.0,3.0,34.0,0.0,6.0,4.0,0.0,2.0,39.0,26.3,64.0,0.0,14.0,23.0,7.0,1.43,11.0,11.0,0.0,0.0,0.29,9.9,13.6,-3.7,-0.37,3.0,20.0,1.5,0.3,0.0,0.0,22.8,0.04,-0.6,-0.6
Moussa Konaté,sn,FW,0,Dijon,Ligue 1,27.0,1993.0,27.0,13.0,13.3,5.0,1.0,6.0,4.0,1.0,2.0,4.0,0.0,5.2,3.7,0.4,4.2,10.0,19.0,72.0,0.38,0.42,5.0,3.0,28.0,206.0,170.0,2.0,11.0,18.2,9.0,33.0,1.0,3.0,5.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,272.0,72.8,2788.0,368.0,108.0,137.0,78.8,67.0,95.0,70.5,0.2,0.6,7.0,12.0,8.0,0.0,403.0,7.0,47.0,401.0,5.0,50.0,5.0,50.0,241.0,887.0,257.0,7.0,36.0,12.0,307.0,32.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,44.0,35.0,73.0,3.0,14.0,18.0,1.0,0.59,11.0,23.0,-12.0,-0.9,0.55,13.7,26.9,-13.2,-0.99,8.0,24.2,2.48,0.6,0.12,0.5,13.6,0.11,-0.2,0.3
Moussa Koné,sn,FW,0,Nîmes,Ligue 1,23.0,1996.0,33.0,21.0,19.5,9.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,6.4,6.4,1.0,7.4,22.0,26.0,85.0,0.46,0.38,13.0,6.0,25.0,287.0,186.0,2.0,9.0,22.2,8.0,31.0,1.0,6.0,2.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,295.0,76.3,3579.0,522.0,98.0,130.0,75.4,91.0,105.0,86.7,0.5,-1.0,11.0,18.0,2.0,0.0,492.0,7.0,66.0,492.0,27.0,56.3,21.0,43.8,289.0,1641.0,631.0,14.0,65.0,31.0,337.0,48.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,53.0,51.3,72.0,0.0,12.0,21.0,3.0,0.91,24.0,37.0,-13.0,-0.67,0.31,25.3,26.4,-1.1,-0.06,16.0,51.6,1.59,0.82,0.29,0.56,15.3,0.21,2.6,2.6
Moussa Niakhate,sn,DF,0,Mainz 05,Bundesliga,25.0,1996.0,32.0,32.0,31.8,3.0,1.0,4.0,2.0,1.0,1.0,10.0,1.0,2.3,1.5,2.1,3.7,47.0,117.0,18.0,0.09,0.14,42.0,22.0,842.0,812.0,211.0,14.0,29.0,48.3,31.0,31.0,15.0,16.0,49.0,91.0,79.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.37,31.0,6.0,1.0,1.0,0.0,1.0,0.04,1135.0,1567.0,72.4,22239.0,10267.0,403.0,478.0,84.3,566.0,715.0,79.2,1.5,-1.1,15.0,98.0,14.0,7.0,1854.0,175.0,20.0,1853.0,12.0,50.0,12.0,50.0,938.0,5560.0,3196.0,4.0,25.0,7.0,977.0,243.0,1.0,5.0,32.0,193.0,0.0,0.0,0.0,3.0,90.0,93.7,90.0,31.0,0.0,0.0,0.0,1.22,37.0,45.0,-8.0,-0.25,3.92,48.2,44.2,4.0,0.13,5.0,55.6,0.28,0.16,0.22,0.4,17.2,0.17,0.7,0.5
Moussa Sissoko,fr,MF,0,Tottenham,Premier League,30.0,1989.0,25.0,15.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.4,32.0,57.0,34.0,0.0,0.02,22.0,16.0,270.0,528.0,171.0,8.0,20.0,40.0,12.0,11.0,4.0,7.0,23.0,45.0,25.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,811.0,83.7,10344.0,2252.0,336.0,383.0,87.7,247.0,282.0,87.6,0.3,-0.1,4.0,42.0,6.0,1.0,954.0,52.0,11.0,954.0,18.0,66.7,9.0,33.3,523.0,2805.0,1404.0,5.0,18.0,14.0,593.0,52.0,0.0,7.0,9.0,40.0,0.0,0.0,0.0,1.0,63.0,46.3,89.0,14.0,10.0,25.0,10.0,1.56,22.0,22.0,0.0,0.0,-1.13,19.8,22.4,-2.6,-0.15,1.0,33.3,0.17,0.06,0.0,0.0,13.0,0.07,-0.2,-0.2
Moussa Sissoko,fr,MF,0,Watford,Premier League,31.0,1989.0,0.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.1,62.0,0.0,4.0,1.0,5.0,3.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moustapha Cissé,gn,FW,0,Atalanta,Serie A,17.0,2003.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moustapha Mbow,sn,DF,0,Reims,Ligue 1,21.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moïse Sakava,cm,MF,0,Reims,Ligue 1,19.0,2000.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,146.0,39.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,45.0,31.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2,0.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.21,0.2,0.1,0.1,1.13,0.0,0.0,11.25,0.0,0.0,0.0,25.8,0.03,0.0,0.0
Munir El Haddadi,ma,FW,MF,Sevilla,La Liga,25.0,1995.0,24.0,9.0,9.4,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,4.1,4.1,1.5,5.6,22.0,28.0,66.0,0.64,0.6,12.0,8.0,46.0,211.0,204.0,2.0,12.0,16.7,10.0,31.0,0.0,6.0,5.0,17.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,273.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.28,7.0,0.0,0.0,2.0,1.0,2.0,0.38,273.0,342.0,79.8,3899.0,765.0,152.0,173.0,87.9,82.0,99.0,82.8,1.0,0.5,11.0,12.0,14.0,3.0,457.0,7.0,45.0,457.0,13.0,59.1,9.0,40.9,300.0,1483.0,749.0,7.0,17.0,21.0,347.0,10.0,2.0,8.0,17.0,1.0,0.0,1.0,0.0,0.0,35.0,24.7,69.0,1.0,15.0,15.0,10.0,1.96,12.0,2.0,10.0,1.07,0.72,13.8,7.1,6.6,0.71,12.0,38.7,3.3,1.28,0.13,0.33,17.9,0.13,-0.1,-0.1
Musa Barrow,gm,FW,MF,Bologna,Serie A,22.0,1998.0,38.0,34.0,32.5,8.0,8.0,16.0,8.0,0.0,1.0,0.0,0.0,7.0,6.2,6.0,12.2,88.0,103.0,253.0,0.49,0.4,26.0,10.0,150.0,652.0,771.0,10.0,25.0,40.0,21.0,88.0,2.0,35.0,11.0,37.0,15.0,0.0,0.0,32.0,66.0,0.0,0.0,0.0,0.0,0.0,818.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.67,65.0,11.0,3.0,4.0,0.0,10.0,0.42,818.0,1165.0,70.2,13878.0,3584.0,433.0,530.0,81.7,247.0,331.0,74.6,4.1,2.0,60.0,83.0,31.0,12.0,1559.0,16.0,119.0,1558.0,34.0,47.9,37.0,52.1,976.0,5680.0,2529.0,29.0,103.0,53.0,1175.0,125.0,1.0,17.0,138.0,15.0,54.0,5.0,0.0,9.0,77.0,85.4,83.0,18.0,4.0,26.0,0.0,1.08,45.0,56.0,-11.0,-0.34,0.2,46.5,55.3,-8.8,-0.27,38.0,43.2,2.71,1.17,0.09,0.21,20.9,0.07,1.0,1.8
Musa Juwara,gm,MF,DF,Bologna,Serie A,18.0,2001.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.05,2.0,2.0,5.0,19.0,17.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,67.7,340.0,108.0,12.0,12.0,100.0,8.0,12.0,66.7,0.0,0.0,0.0,4.0,0.0,0.0,41.0,0.0,3.0,41.0,2.0,66.7,1.0,33.3,25.0,198.0,101.0,0.0,3.0,2.0,31.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,9.0,1.3,0.0,0.0,5.0,9.0,10.0,0.6,1.0,0.0,1.0,1.96,2.36,1.0,0.4,0.6,1.25,1.0,100.0,1.96,1.96,0.0,0.0,22.9,0.03,0.0,0.0
Muzinga Ngonda,cd,DF,0,Dijon,Ligue 1,25.0,1994.0,30.0,25.0,25.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,1.4,40.0,135.0,96.0,0.08,0.05,59.0,40.0,683.0,987.0,361.0,30.0,50.0,60.0,54.0,28.0,3.0,25.0,72.0,131.0,58.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1195.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,1693.0,70.6,20020.0,8500.0,616.0,715.0,86.2,461.0,627.0,73.5,1.3,-1.1,18.0,101.0,30.0,13.0,2010.0,106.0,11.0,2010.0,36.0,64.3,20.0,35.7,997.0,4479.0,2310.0,0.0,41.0,17.0,1107.0,297.0,2.0,6.0,69.0,266.0,0.0,2.0,0.0,7.0,77.0,67.5,86.0,20.0,5.0,33.0,3.0,0.5,16.0,48.0,-32.0,-1.25,0.05,23.2,44.5,-21.3,-0.83,4.0,36.4,0.43,0.16,0.18,0.5,26.1,0.03,1.7,1.7
Mykola Kukharevych,ua,FW,0,Troyes,Ligue 1,20.0,2001.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myron Boadu,nl,FW,0,Monaco,Ligue 1,20.0,2001.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.07,16.0,0.0,3.0,3.0,0.0,5.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myrto Uzuni,al,FW,MF,Granada,La Liga,26.0,1995.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,16.0,2.0,1.0,0.0,0.0,2.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myziane Maolida,km,FW,MF,Hertha BSC,Bundesliga,22.0,1999.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.74,11.0,0.0,1.0,1.0,0.0,2.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
